"AFFILIATED_ID","Author_ID","Company_ID"
"558449","22948","52"
"522166","16665","52"
"522175","16674","52"
"522281","16780","52"
"522301","16800","52"
"522476","16975","52"
"522503","17002","52"
"522850","17349","52"
"522934","17433","52"
"522946","17445","52"
"523085","17584","52"
"523194","17693","52"
"523202","17701","52"
"523337","17836","52"
"523476","17975","52"
"523523","18022","52"
"523554","18053","52"
"523749","18248","52"
"523759","18258","52"
"523904","18403","52"
"523947","18446","52"
"523949","18448","52"
"524085","18584","52"
"524377","18876","52"
"524455","18954","52"
"524479","18978","52"
"524505","19004","52"
"524547","19046","52"
"524808","19307","52"
"524842","19341","52"
"524890","19389","52"
"525065","19564","52"
"525084","19583","52"
"525383","19882","52"
"525520","20019","52"
"525745","20244","52"
"525998","20497","52"
"526339","20838","52"
"526523","21022","52"
"526810","21309","52"
"526833","21332","52"
"526855","21354","52"
"527622","22121","52"
"527682","22181","52"
"527688","22187","52"
"527816","22315","52"
"557918","22417","52"
"557926","22425","52"
"557982","22481","52"
"558120","22619","52"
"558242","22741","52"
"527045","21544","56"
"571886","36385","56"
"571800","36299","56"
"571794","36293","56"
"571689","36188","56"
"571373","35872","56"
"571274","35773","56"
"571139","35638","56"
"570960","35459","56"
"570808","35307","56"
"570775","35274","56"
"570711","35210","56"
"570632","35131","56"
"570566","35065","56"
"570343","34842","56"
"570189","34688","56"
"570052","34551","56"
"569994","34493","56"
"569945","34444","56"
"569873","34372","56"
"569759","34258","56"
"569747","34246","56"
"569694","34193","56"
"569573","34072","56"
"569458","33957","56"
"569135","33634","56"
"568987","33486","56"
"568858","33357","56"
"568608","33107","56"
"568577","33076","56"
"568409","32908","56"
"568408","32907","56"
"568377","32876","56"
"568163","32662","56"
"568158","32657","56"
"567880","32379","56"
"567876","32375","56"
"567554","32053","56"
"567523","32022","56"
"567351","31850","56"
"567021","31520","56"
"566968","31467","56"
"566950","31449","56"
"566862","31361","56"
"566242","30741","56"
"565919","30418","56"
"565899","30398","56"
"565890","30389","56"
"565852","30351","56"
"565719","30218","56"
"565562","30061","56"
"565459","29958","56"
"565333","29832","56"
"564955","29454","56"
"564866","29365","56"
"564826","29325","56"
"564684","29183","56"
"564610","29109","56"
"564577","29076","56"
"564533","29032","56"
"564512","29011","56"
"564189","28688","56"
"564115","28614","56"
"564059","28558","56"
"564041","28540","56"
"564036","28535","56"
"563971","28470","56"
"563970","28469","56"
"563957","28456","56"
"563837","28336","56"
"563765","28264","56"
"563707","28206","56"
"563608","28107","56"
"563566","28065","56"
"563491","27990","56"
"563371","27870","56"
"563362","27861","56"
"563342","27841","56"
"563300","27799","56"
"563108","27607","56"
"563059","27558","56"
"563049","27548","56"
"563029","27528","56"
"562784","27283","56"
"562768","27267","56"
"562761","27260","56"
"562692","27191","56"
"562646","27145","56"
"562600","27099","56"
"562564","27063","56"
"562267","26766","56"
"562244","26743","56"
"562158","26657","56"
"562060","26559","56"
"562002","26501","56"
"561933","26432","56"
"561832","26331","56"
"561159","25658","56"
"560981","25480","56"
"560714","25213","56"
"560653","25152","56"
"560436","24935","56"
"560129","24628","56"
"560125","24624","56"
"560014","24513","56"
"559695","24194","56"
"559648","24147","56"
"559604","24103","56"
"559461","23960","56"
"559416","23915","56"
"559281","23780","56"
"559141","23640","56"
"559068","23567","56"
"558867","23366","56"
"558653","23152","56"
"558325","22824","56"
"558261","22760","56"
"558152","22651","56"
"558145","22644","56"
"558085","22584","56"
"558073","22572","56"
"558031","22530","56"
"527823","22322","56"
"527775","22274","56"
"527684","22183","56"
"527664","22163","56"
"527531","22030","56"
"527500","21999","56"
"527260","21759","56"
"527203","21702","56"
"527202","21701","56"
"527092","21591","56"
"522177","16676","56"
"522367","16866","56"
"522368","16867","56"
"522404","16903","56"
"522860","17359","56"
"522877","17376","56"
"522900","17399","56"
"522923","17422","56"
"523067","17566","56"
"523282","17781","56"
"523333","17832","56"
"523432","17931","56"
"523495","17994","56"
"523527","18026","56"
"523734","18233","56"
"523743","18242","56"
"523813","18312","56"
"523815","18314","56"
"523834","18333","56"
"523835","18334","56"
"523843","18342","56"
"523847","18346","56"
"523972","18471","56"
"523976","18475","56"
"524116","18615","56"
"524366","18865","56"
"524501","19000","56"
"524780","19279","56"
"524894","19393","56"
"524942","19441","56"
"525007","19506","56"
"525109","19608","56"
"525209","19708","56"
"525337","19836","56"
"525626","20125","56"
"525652","20151","56"
"525656","20155","56"
"525701","20200","56"
"525762","20261","56"
"525912","20411","56"
"525952","20451","56"
"526152","20651","56"
"526177","20676","56"
"526225","20724","56"
"526280","20779","56"
"526320","20819","56"
"526415","20914","56"
"526421","20920","56"
"526426","20925","56"
"526517","21016","56"
"527484","21983","59"
"571833","36332","59"
"571644","36143","59"
"571510","36009","59"
"571479","35978","59"
"571122","35621","59"
"570893","35392","59"
"570828","35327","59"
"570783","35282","59"
"570676","35175","59"
"570541","35040","59"
"570465","34964","59"
"570290","34789","59"
"570195","34694","59"
"570173","34672","59"
"569966","34465","59"
"569929","34428","59"
"569827","34326","59"
"569625","34124","59"
"569588","34087","59"
"569516","34015","59"
"569483","33982","59"
"569457","33956","59"
"569290","33789","59"
"569018","33517","59"
"568954","33453","59"
"568937","33436","59"
"568917","33416","59"
"568809","33308","59"
"568808","33307","59"
"568760","33259","59"
"568726","33225","59"
"568603","33102","59"
"568539","33038","59"
"568515","33014","59"
"568473","32972","59"
"568348","32847","59"
"568184","32683","59"
"568171","32670","59"
"568068","32567","59"
"567797","32296","59"
"567781","32280","59"
"567761","32260","59"
"567704","32203","59"
"567604","32103","59"
"567577","32076","59"
"567485","31984","59"
"567257","31756","59"
"567209","31708","59"
"567108","31607","59"
"567081","31580","59"
"566964","31463","59"
"566951","31450","59"
"566939","31438","59"
"566583","31082","59"
"566108","30607","59"
"566096","30595","59"
"565564","30063","59"
"565549","30048","59"
"565433","29932","59"
"565428","29927","59"
"565369","29868","59"
"565241","29740","59"
"565173","29672","59"
"565075","29574","59"
"564953","29452","59"
"564859","29358","59"
"564854","29353","59"
"564823","29322","59"
"564640","29139","59"
"564554","29053","59"
"564409","28908","59"
"564298","28797","59"
"564179","28678","59"
"563937","28436","59"
"563873","28372","59"
"563858","28357","59"
"563829","28328","59"
"563690","28189","59"
"563587","28086","59"
"563405","27904","59"
"563390","27889","59"
"563311","27810","59"
"563283","27782","59"
"563163","27662","59"
"562971","27470","59"
"562958","27457","59"
"562956","27455","59"
"562954","27453","59"
"562797","27296","59"
"562705","27204","59"
"562485","26984","59"
"562344","26843","59"
"562319","26818","59"
"562031","26530","59"
"562026","26525","59"
"561999","26498","59"
"561945","26444","59"
"561932","26431","59"
"561891","26390","59"
"561890","26389","59"
"561834","26333","59"
"561525","26024","59"
"561398","25897","59"
"561333","25832","59"
"561308","25807","59"
"561164","25663","59"
"561030","25529","59"
"561027","25526","59"
"561001","25500","59"
"560939","25438","59"
"560925","25424","59"
"560769","25268","59"
"560711","25210","59"
"560484","24983","59"
"560420","24919","59"
"560388","24887","59"
"560346","24845","59"
"560314","24813","59"
"560297","24796","59"
"560286","24785","59"
"560285","24784","59"
"560254","24753","59"
"560141","24640","59"
"560103","24602","59"
"560082","24581","59"
"560039","24538","59"
"559861","24360","59"
"559712","24211","59"
"559650","24149","59"
"559598","24097","59"
"559515","24014","59"
"559509","24008","59"
"559478","23977","59"
"559448","23947","59"
"559278","23777","59"
"559106","23605","59"
"558802","23301","59"
"558720","23219","59"
"558670","23169","59"
"558563","23062","59"
"558403","22902","59"
"558313","22812","59"
"558309","22808","59"
"557847","22346","59"
"557834","22333","59"
"557831","22330","59"
"527771","22270","59"
"527693","22192","59"
"527687","22186","59"
"522180","16679","59"
"522375","16874","59"
"522534","17033","59"
"522645","17144","59"
"522727","17226","59"
"522879","17378","59"
"522899","17398","59"
"523058","17557","59"
"523199","17698","59"
"523213","17712","59"
"523294","17793","59"
"523390","17889","59"
"523444","17943","59"
"523497","17996","59"
"523499","17998","59"
"523730","18229","59"
"523801","18300","59"
"523935","18434","59"
"524251","18750","59"
"524427","18926","59"
"524434","18933","59"
"524446","18945","59"
"524466","18965","59"
"524485","18984","59"
"524725","19224","59"
"524759","19258","59"
"524792","19291","59"
"524924","19423","59"
"525060","19559","59"
"525227","19726","59"
"525370","19869","59"
"525411","19910","59"
"525439","19938","59"
"525521","20020","59"
"525666","20165","59"
"525670","20169","59"
"525723","20222","59"
"525858","20357","59"
"526018","20517","59"
"526149","20648","59"
"526246","20745","59"
"526296","20795","59"
"526557","21056","59"
"526627","21126","59"
"526838","21337","59"
"526937","21436","59"
"527029","21528","59"
"527070","21569","59"
"527086","21585","59"
"527121","21620","59"
"526864","21363","62"
"571869","36368","62"
"571797","36296","62"
"571788","36287","62"
"571519","36018","62"
"571497","35996","62"
"571341","35840","62"
"571304","35803","62"
"571233","35732","62"
"571101","35600","62"
"571017","35516","62"
"570873","35372","62"
"570602","35101","62"
"570554","35053","62"
"570545","35044","62"
"570308","34807","62"
"570062","34561","62"
"570009","34508","62"
"569934","34433","62"
"569858","34357","62"
"569736","34235","62"
"569686","34185","62"
"569653","34152","62"
"569552","34051","62"
"569473","33972","62"
"569406","33905","62"
"569387","33886","62"
"569088","33587","62"
"569078","33577","62"
"568983","33482","62"
"568908","33407","62"
"568870","33369","62"
"568600","33099","62"
"568565","33064","62"
"568430","32929","62"
"568371","32870","62"
"568349","32848","62"
"568259","32758","62"
"568009","32508","62"
"567990","32489","62"
"567889","32388","62"
"567873","32372","62"
"567814","32313","62"
"567727","32226","62"
"567685","32184","62"
"567580","32079","62"
"567487","31986","62"
"567342","31841","62"
"567258","31757","62"
"567171","31670","62"
"567037","31536","62"
"566865","31364","62"
"566756","31255","62"
"566692","31191","62"
"566573","31072","62"
"566567","31066","62"
"566382","30881","62"
"566256","30755","62"
"566187","30686","62"
"566135","30634","62"
"566018","30517","62"
"565995","30494","62"
"565684","30183","62"
"565654","30153","62"
"565647","30146","62"
"565590","30089","62"
"565390","29889","62"
"565329","29828","62"
"565297","29796","62"
"565247","29746","62"
"565204","29703","62"
"564871","29370","62"
"564728","29227","62"
"564725","29224","62"
"564693","29192","62"
"564644","29143","62"
"564551","29050","62"
"564496","28995","62"
"564440","28939","62"
"564288","28787","62"
"564261","28760","62"
"564201","28700","62"
"564199","28698","62"
"563977","28476","62"
"563917","28416","62"
"563503","28002","62"
"563398","27897","62"
"563292","27791","62"
"563167","27666","62"
"563157","27656","62"
"563156","27655","62"
"562587","27086","62"
"562509","27008","62"
"562448","26947","62"
"562413","26912","62"
"562384","26883","62"
"562353","26852","62"
"562300","26799","62"
"562151","26650","62"
"561975","26474","62"
"561797","26296","62"
"561791","26290","62"
"561720","26219","62"
"561644","26143","62"
"561624","26123","62"
"561608","26107","62"
"561595","26094","62"
"561584","26083","62"
"561457","25956","62"
"561443","25942","62"
"561429","25928","62"
"561377","25876","62"
"561233","25732","62"
"561182","25681","62"
"561112","25611","62"
"561110","25609","62"
"561079","25578","62"
"560588","25087","62"
"560542","25041","62"
"560532","25031","62"
"560397","24896","62"
"560351","24850","62"
"560033","24532","62"
"560026","24525","62"
"559978","24477","62"
"559952","24451","62"
"559909","24408","62"
"559871","24370","62"
"559835","24334","62"
"559829","24328","62"
"559790","24289","62"
"559775","24274","62"
"559467","23966","62"
"559384","23883","62"
"559303","23802","62"
"559213","23712","62"
"559209","23708","62"
"559198","23697","62"
"559172","23671","62"
"559062","23561","62"
"559017","23516","62"
"558898","23397","62"
"558889","23388","62"
"558850","23349","62"
"558813","23312","62"
"558509","23008","62"
"558235","22734","62"
"558222","22721","62"
"558130","22629","62"
"558102","22601","62"
"557874","22373","62"
"557844","22343","62"
"527630","22129","62"
"527536","22035","62"
"527511","22010","62"
"527431","21930","62"
"527395","21894","62"
"527284","21783","62"
"527218","21717","62"
"522186","16685","62"
"522218","16717","62"
"522262","16761","62"
"522316","16815","62"
"522326","16825","62"
"522397","16896","62"
"522523","17022","62"
"522592","17091","62"
"522640","17139","62"
"522680","17179","62"
"522681","17180","62"
"522749","17248","62"
"522859","17358","62"
"523310","17809","62"
"523316","17815","62"
"523494","17993","62"
"523578","18077","62"
"523694","18193","62"
"523953","18452","62"
"524210","18709","62"
"524222","18721","62"
"524554","19053","62"
"524749","19248","62"
"524816","19315","62"
"524941","19440","62"
"524958","19457","62"
"525086","19585","62"
"525106","19605","62"
"525193","19692","62"
"525308","19807","62"
"525335","19834","62"
"525342","19841","62"
"525378","19877","62"
"525398","19897","62"
"525482","19981","62"
"525488","19987","62"
"525504","20003","62"
"525516","20015","62"
"525643","20142","62"
"525691","20190","62"
"525725","20224","62"
"525897","20396","62"
"525904","20403","62"
"525956","20455","62"
"526070","20569","62"
"526561","21060","62"
"526644","21143","62"
"526679","21178","62"
"526682","21181","62"
"526830","21329","62"
"557899","22398","63"
"571843","36342","63"
"571791","36290","63"
"571721","36220","63"
"571592","36091","63"
"571465","35964","63"
"571396","35895","63"
"571395","35894","63"
"571264","35763","63"
"571173","35672","63"
"571121","35620","63"
"570877","35376","63"
"570865","35364","63"
"570804","35303","63"
"570769","35268","63"
"570670","35169","63"
"570565","35064","63"
"570546","35045","63"
"570461","34960","63"
"570454","34953","63"
"570390","34889","63"
"570388","34887","63"
"570375","34874","63"
"570252","34751","63"
"570217","34716","63"
"570020","34519","63"
"569984","34483","63"
"569948","34447","63"
"569926","34425","63"
"569806","34305","63"
"569792","34291","63"
"569700","34199","63"
"569584","34083","63"
"569389","33888","63"
"569160","33659","63"
"569116","33615","63"
"568901","33400","63"
"568846","33345","63"
"568779","33278","63"
"568716","33215","63"
"568683","33182","63"
"568674","33173","63"
"568529","33028","63"
"568491","32990","63"
"568341","32840","63"
"567766","32265","63"
"567719","32218","63"
"567638","32137","63"
"567611","32110","63"
"567584","32083","63"
"567546","32045","63"
"567521","32020","63"
"567469","31968","63"
"567370","31869","63"
"567196","31695","63"
"566956","31455","63"
"566892","31391","63"
"566662","31161","63"
"566606","31105","63"
"566419","30918","63"
"566361","30860","63"
"566062","30561","63"
"565709","30208","63"
"565601","30100","63"
"565527","30026","63"
"565201","29700","63"
"565110","29609","63"
"565068","29567","63"
"565037","29536","63"
"564996","29495","63"
"564839","29338","63"
"564680","29179","63"
"564578","29077","63"
"564313","28812","63"
"564208","28707","63"
"564155","28654","63"
"564137","28636","63"
"563923","28422","63"
"563886","28385","63"
"563864","28363","63"
"563428","27927","63"
"563396","27895","63"
"563364","27863","63"
"563105","27604","63"
"562904","27403","63"
"562837","27336","63"
"562805","27304","63"
"562800","27299","63"
"562726","27225","63"
"562599","27098","63"
"562589","27088","63"
"562469","26968","63"
"562352","26851","63"
"561863","26362","63"
"561821","26320","63"
"561800","26299","63"
"561758","26257","63"
"561662","26161","63"
"561658","26157","63"
"561620","26119","63"
"561417","25916","63"
"561397","25896","63"
"561204","25703","63"
"560934","25433","63"
"560893","25392","63"
"560845","25344","63"
"560755","25254","63"
"560740","25239","63"
"560601","25100","63"
"560582","25081","63"
"560535","25034","63"
"560418","24917","63"
"560407","24906","63"
"560389","24888","63"
"560279","24778","63"
"560190","24689","63"
"560152","24651","63"
"559944","24443","63"
"559721","24220","63"
"559690","24189","63"
"559615","24114","63"
"559605","24104","63"
"559574","24073","63"
"559519","24018","63"
"559476","23975","63"
"559397","23896","63"
"559314","23813","63"
"559239","23738","63"
"559189","23688","63"
"559176","23675","63"
"559054","23553","63"
"558842","23341","63"
"558755","23254","63"
"558585","23084","63"
"558416","22915","63"
"558348","22847","63"
"558271","22770","63"
"558252","22751","63"
"557960","22459","63"
"522187","16686","63"
"522263","16762","63"
"522431","16930","63"
"522565","17064","63"
"522796","17295","63"
"522827","17326","63"
"523079","17578","63"
"523132","17631","63"
"523548","18047","63"
"523645","18144","63"
"524039","18538","63"
"524121","18620","63"
"524202","18701","63"
"524369","18868","63"
"524375","18874","63"
"524379","18878","63"
"524633","19132","63"
"524676","19175","63"
"524832","19331","63"
"525078","19577","63"
"525423","19922","63"
"525449","19948","63"
"525556","20055","63"
"525637","20136","63"
"525680","20179","63"
"525848","20347","63"
"525889","20388","63"
"525962","20461","63"
"526027","20526","63"
"526139","20638","63"
"526151","20650","63"
"526354","20853","63"
"526355","20854","63"
"526376","20875","63"
"526433","20932","63"
"526508","21007","63"
"526586","21085","63"
"526635","21134","63"
"526651","21150","63"
"526783","21282","63"
"526788","21287","63"
"526799","21298","63"
"526815","21314","63"
"526932","21431","63"
"527206","21705","63"
"527231","21730","63"
"527289","21788","63"
"527378","21877","63"
"527380","21879","63"
"527677","22176","63"
"525705","20204","64"
"571867","36366","64"
"571764","36263","64"
"571559","36058","64"
"571364","35863","64"
"571030","35529","64"
"570973","35472","64"
"570951","35450","64"
"570936","35435","64"
"570799","35298","64"
"570756","35255","64"
"570616","35115","64"
"570612","35111","64"
"570456","34955","64"
"570413","34912","64"
"570049","34548","64"
"569758","34257","64"
"569651","34150","64"
"569628","34127","64"
"569610","34109","64"
"569518","34017","64"
"569455","33954","64"
"569309","33808","64"
"569232","33731","64"
"569191","33690","64"
"569141","33640","64"
"569085","33584","64"
"569030","33529","64"
"568877","33376","64"
"568796","33295","64"
"568610","33109","64"
"568566","33065","64"
"568532","33031","64"
"568420","32919","64"
"568399","32898","64"
"567820","32319","64"
"567726","32225","64"
"567045","31544","64"
"567016","31515","64"
"566789","31288","64"
"566768","31267","64"
"566539","31038","64"
"566394","30893","64"
"566377","30876","64"
"566218","30717","64"
"566003","30502","64"
"565974","30473","64"
"565910","30409","64"
"565627","30126","64"
"565464","29963","64"
"565373","29872","64"
"565238","29737","64"
"565070","29569","64"
"564890","29389","64"
"564821","29320","64"
"564789","29288","64"
"564724","29223","64"
"564666","29165","64"
"564646","29145","64"
"564637","29136","64"
"564585","29084","64"
"564564","29063","64"
"564503","29002","64"
"564450","28949","64"
"564419","28918","64"
"564252","28751","64"
"564226","28725","64"
"564211","28710","64"
"564184","28683","64"
"564117","28616","64"
"564103","28602","64"
"564053","28552","64"
"563906","28405","64"
"563838","28337","64"
"563676","28175","64"
"563579","28078","64"
"563528","28027","64"
"563524","28023","64"
"563456","27955","64"
"563327","27826","64"
"563220","27719","64"
"563158","27657","64"
"563100","27599","64"
"562998","27497","64"
"562754","27253","64"
"562594","27093","64"
"561997","26496","64"
"561908","26407","64"
"561884","26383","64"
"561843","26342","64"
"561739","26238","64"
"561728","26227","64"
"561713","26212","64"
"561666","26165","64"
"561602","26101","64"
"561496","25995","64"
"561489","25988","64"
"561464","25963","64"
"561376","25875","64"
"561363","25862","64"
"561205","25704","64"
"561094","25593","64"
"560987","25486","64"
"560970","25469","64"
"560623","25122","64"
"560617","25116","64"
"560587","25086","64"
"560586","25085","64"
"560578","25077","64"
"560437","24936","64"
"560424","24923","64"
"560400","24899","64"
"560355","24854","64"
"560343","24842","64"
"560309","24808","64"
"560156","24655","64"
"559971","24470","64"
"559902","24401","64"
"559894","24393","64"
"559838","24337","64"
"559834","24333","64"
"559783","24282","64"
"559701","24200","64"
"559686","24185","64"
"559621","24120","64"
"559570","24069","64"
"559419","23918","64"
"559347","23846","64"
"559185","23684","64"
"559028","23527","64"
"558975","23474","64"
"558970","23469","64"
"558890","23389","64"
"558826","23325","64"
"558797","23296","64"
"558642","23141","64"
"558480","22979","64"
"558221","22720","64"
"558136","22635","64"
"558124","22623","64"
"558072","22571","64"
"557938","22437","64"
"557935","22434","64"
"527805","22304","64"
"527785","22284","64"
"527626","22125","64"
"527572","22071","64"
"527550","22049","64"
"527427","21926","64"
"527374","21873","64"
"527352","21851","64"
"527328","21827","64"
"527075","21574","64"
"527035","21534","64"
"527002","21501","64"
"526983","21482","64"
"526974","21473","64"
"526965","21464","64"
"526948","21447","64"
"526759","21258","64"
"526742","21241","64"
"526638","21137","64"
"526558","21057","64"
"526404","20903","64"
"526368","20867","64"
"526276","20775","64"
"526218","20717","64"
"526033","20532","64"
"525970","20469","64"
"525954","20453","64"
"525831","20330","64"
"522189","16688","64"
"522430","16929","64"
"522459","16958","64"
"522483","16982","64"
"522619","17118","64"
"522685","17184","64"
"522701","17200","64"
"522713","17212","64"
"522730","17229","64"
"522744","17243","64"
"522748","17247","64"
"522764","17263","64"
"522888","17387","64"
"522949","17448","64"
"523039","17538","64"
"523092","17591","64"
"523147","17646","64"
"523158","17657","64"
"523211","17710","64"
"523349","17848","64"
"523493","17992","64"
"523515","18014","64"
"523553","18052","64"
"523639","18138","64"
"523663","18162","64"
"523729","18228","64"
"523770","18269","64"
"523833","18332","64"
"524002","18501","64"
"524071","18570","64"
"524373","18872","64"
"524636","19135","64"
"524660","19159","64"
"524805","19304","64"
"524947","19446","64"
"524953","19452","64"
"524978","19477","64"
"524998","19497","64"
"525023","19522","64"
"525043","19542","64"
"525055","19554","64"
"525163","19662","64"
"525267","19766","64"
"525284","19783","64"
"525393","19892","64"
"525491","19990","64"
"525539","20038","64"
"525549","20048","64"
"525550","20049","64"
"525609","20108","64"
"526849","21348","66"
"571786","36285","66"
"571691","36190","66"
"571666","36165","66"
"571642","36141","66"
"571633","36132","66"
"571580","36079","66"
"571537","36036","66"
"571525","36024","66"
"571435","35934","66"
"571417","35916","66"
"571380","35879","66"
"571366","35865","66"
"571328","35827","66"
"571163","35662","66"
"570932","35431","66"
"570895","35394","66"
"570870","35369","66"
"570749","35248","66"
"570667","35166","66"
"570548","35047","66"
"570383","34882","66"
"569952","34451","66"
"569937","34436","66"
"569935","34434","66"
"569695","34194","66"
"569658","34157","66"
"569562","34061","66"
"569234","33733","66"
"569229","33728","66"
"569189","33688","66"
"569187","33686","66"
"569070","33569","66"
"568966","33465","66"
"568897","33396","66"
"568613","33112","66"
"568607","33106","66"
"568589","33088","66"
"568571","33070","66"
"568486","32985","66"
"568441","32940","66"
"568295","32794","66"
"568260","32759","66"
"568210","32709","66"
"567999","32498","66"
"567970","32469","66"
"567869","32368","66"
"567842","32341","66"
"567393","31892","66"
"567293","31792","66"
"567285","31784","66"
"567245","31744","66"
"567240","31739","66"
"567003","31502","66"
"566987","31486","66"
"566889","31388","66"
"566812","31311","66"
"566621","31120","66"
"566615","31114","66"
"566493","30992","66"
"566455","30954","66"
"566391","30890","66"
"566315","30814","66"
"566126","30625","66"
"565907","30406","66"
"565721","30220","66"
"565710","30209","66"
"565705","30204","66"
"565658","30157","66"
"565603","30102","66"
"565497","29996","66"
"565460","29959","66"
"565380","29879","66"
"565275","29774","66"
"565223","29722","66"
"565215","29714","66"
"565211","29710","66"
"565106","29605","66"
"565087","29586","66"
"565027","29526","66"
"565020","29519","66"
"564688","29187","66"
"564576","29075","66"
"564326","28825","66"
"564027","28526","66"
"563907","28406","66"
"563798","28297","66"
"563792","28291","66"
"563182","27681","66"
"563113","27612","66"
"562999","27498","66"
"562997","27496","66"
"562846","27345","66"
"562775","27274","66"
"562749","27248","66"
"562680","27179","66"
"562595","27094","66"
"562530","27029","66"
"562457","26956","66"
"562426","26925","66"
"562393","26892","66"
"562360","26859","66"
"562311","26810","66"
"562217","26716","66"
"562101","26600","66"
"562067","26566","66"
"562057","26556","66"
"562004","26503","66"
"561802","26301","66"
"561789","26288","66"
"561725","26224","66"
"561643","26142","66"
"561543","26042","66"
"561451","25950","66"
"561355","25854","66"
"561334","25833","66"
"561326","25825","66"
"561255","25754","66"
"561190","25689","66"
"561181","25680","66"
"560828","25327","66"
"560813","25312","66"
"560812","25311","66"
"560728","25227","66"
"560699","25198","66"
"560679","25178","66"
"560374","24873","66"
"560269","24768","66"
"560263","24762","66"
"560260","24759","66"
"560184","24683","66"
"560043","24542","66"
"559993","24492","66"
"559895","24394","66"
"559813","24312","66"
"559762","24261","66"
"559735","24234","66"
"559142","23641","66"
"559112","23611","66"
"558944","23443","66"
"558743","23242","66"
"558734","23233","66"
"558691","23190","66"
"558632","23131","66"
"558611","23110","66"
"558471","22970","66"
"558411","22910","66"
"558317","22816","66"
"558119","22618","66"
"558036","22535","66"
"557868","22367","66"
"527695","22194","66"
"527683","22182","66"
"527629","22128","66"
"527508","22007","66"
"527414","21913","66"
"527302","21801","66"
"527201","21700","66"
"527123","21622","66"
"527062","21561","66"
"527048","21547","66"
"527023","21522","66"
"527014","21513","66"
"526916","21415","66"
"522195","16694","66"
"522305","16804","66"
"522388","16887","66"
"522399","16898","66"
"522508","17007","66"
"522694","17193","66"
"522715","17214","66"
"522779","17278","66"
"522811","17310","66"
"522838","17337","66"
"522996","17495","66"
"523142","17641","66"
"523175","17674","66"
"523354","17853","66"
"523404","17903","66"
"523514","18013","66"
"523546","18045","66"
"523582","18081","66"
"523626","18125","66"
"523839","18338","66"
"523886","18385","66"
"523970","18469","66"
"524080","18579","66"
"524098","18597","66"
"524476","18975","66"
"524522","19021","66"
"524637","19136","66"
"524695","19194","66"
"524912","19411","66"
"524944","19443","66"
"524989","19488","66"
"525057","19556","66"
"525072","19571","66"
"525540","20039","66"
"525621","20120","66"
"525638","20137","66"
"525678","20177","66"
"525711","20210","66"
"525854","20353","66"
"525880","20379","66"
"525927","20426","66"
"526060","20559","66"
"526174","20673","66"
"526329","20828","66"
"526378","20877","66"
"526389","20888","66"
"526510","21009","66"
"526562","21061","66"
"526595","21094","66"
"526618","21117","66"
"527057","21556","68"
"571874","36373","68"
"571813","36312","68"
"571809","36308","68"
"571700","36199","68"
"571668","36167","68"
"571606","36105","68"
"571551","36050","68"
"571311","35810","68"
"571284","35783","68"
"571212","35711","68"
"571183","35682","68"
"571075","35574","68"
"570988","35487","68"
"570953","35452","68"
"570882","35381","68"
"570745","35244","68"
"570686","35185","68"
"570431","34930","68"
"570401","34900","68"
"570273","34772","68"
"570272","34771","68"
"570165","34664","68"
"570028","34527","68"
"569900","34399","68"
"569867","34366","68"
"569820","34319","68"
"569791","34290","68"
"569780","34279","68"
"569757","34256","68"
"569640","34139","68"
"569392","33891","68"
"569390","33889","68"
"569228","33727","68"
"569227","33726","68"
"569156","33655","68"
"568899","33398","68"
"568895","33394","68"
"568789","33288","68"
"568765","33264","68"
"568656","33155","68"
"568655","33154","68"
"568625","33124","68"
"568570","33069","68"
"568540","33039","68"
"568331","32830","68"
"567992","32491","68"
"567957","32456","68"
"567816","32315","68"
"567804","32303","68"
"567610","32109","68"
"567456","31955","68"
"567277","31776","68"
"567157","31656","68"
"567061","31560","68"
"567031","31530","68"
"566830","31329","68"
"566781","31280","68"
"566776","31275","68"
"566762","31261","68"
"566736","31235","68"
"566728","31227","68"
"566707","31206","68"
"566682","31181","68"
"566637","31136","68"
"566557","31056","68"
"566504","31003","68"
"566205","30704","68"
"565954","30453","68"
"565866","30365","68"
"565727","30226","68"
"565528","30027","68"
"565510","30009","68"
"565502","30001","68"
"565462","29961","68"
"565331","29830","68"
"565295","29794","68"
"565233","29732","68"
"565183","29682","68"
"565149","29648","68"
"565093","29592","68"
"565035","29534","68"
"564973","29472","68"
"564930","29429","68"
"564798","29297","68"
"564750","29249","68"
"564458","28957","68"
"564422","28921","68"
"563875","28374","68"
"563831","28330","68"
"563808","28307","68"
"563747","28246","68"
"563736","28235","68"
"563721","28220","68"
"563706","28205","68"
"563572","28071","68"
"563501","28000","68"
"563294","27793","68"
"563285","27784","68"
"563259","27758","68"
"563074","27573","68"
"562740","27239","68"
"562685","27184","68"
"562677","27176","68"
"562575","27074","68"
"562542","27041","68"
"562529","27028","68"
"562476","26975","68"
"562428","26927","68"
"562421","26920","68"
"562374","26873","68"
"562275","26774","68"
"562143","26642","68"
"562000","26499","68"
"561901","26400","68"
"561441","25940","68"
"561340","25839","68"
"561228","25727","68"
"561167","25666","68"
"561155","25654","68"
"560857","25356","68"
"560671","25170","68"
"560584","25083","68"
"560447","24946","68"
"560178","24677","68"
"560157","24656","68"
"560135","24634","68"
"560046","24545","68"
"560042","24541","68"
"559955","24454","68"
"559933","24432","68"
