"PUBLISHED_IN_ID","Paper_ID","Volume_ID"
"2690","9149","11582"
"2691","9150","11583"
"2692","9151","11575"
"2693","9152","11579"
"2694","9153","11571"
"2695","9154","11573"
"2696","9155","11576"
"2697","9156","11583"
"2698","9157","11580"
"2699","9158","11571"
"2700","9159","11574"
"2701","9160","11578"
"2702","9161","11586"
"2703","9162","11585"
"2704","9163","11580"
"2705","9164","11573"
"2706","9165","11578"
"2707","9166","11570"
"2708","9167","11573"
"2709","9168","11581"
"2710","9169","11571"
"2711","9170","11570"
"2712","9171","11585"
"2713","9172","11571"
"2714","9173","11573"
"2715","9174","11575"
"2716","9175","11577"
"2717","9176","11583"
"2718","9177","11586"
"2719","9178","11581"
"2720","9179","11573"
"2721","9180","11578"
"2722","9181","11573"
"2723","9182","11574"
"2724","9183","11572"
"2725","9184","11573"
"2726","9185","11573"
"2727","9186","11581"
"2728","9187","11580"
"2729","9188","11587"
"2730","9189","11570"
"2731","9190","11577"
"2732","9191","11583"
"2733","9192","11573"
"2734","9193","11578"
"2735","9194","11586"
"2736","9195","11574"
"2737","9196","11570"
"2738","9197","11571"
"2739","9198","11572"
"2740","9199","11575"
"2741","9200","11586"
"2742","9201","11581"
"2743","9202","11585"
"2744","9203","11586"
"2745","9204","11575"
"2746","9205","11577"
"2747","9206","11572"
"2748","9207","11585"
"2749","9208","11573"
"2750","9209","11571"
"2751","9210","11578"
"2752","9211","11578"
"2753","9212","11587"
"2754","9213","11571"
"2755","9214","11577"
"2756","9215","11580"
"2757","9216","11570"
"2758","9217","11580"
"2759","9218","11571"
"2760","9219","11570"
"2761","9220","11581"
"2762","9221","11576"
"2763","9222","11570"
"2764","9223","11570"
"2765","9224","11585"
"2766","9225","11583"
"2767","9226","11575"
"2768","9227","11587"
"2769","9228","11573"
"2770","9229","11580"
"2771","9230","11572"
"2772","9231","11574"
"2773","9232","11585"
"2774","9233","11570"
"2775","9234","11573"
"2776","9235","11570"
"2777","9236","11575"
"2778","9237","11578"
"2779","9238","11580"
"2780","9239","11576"
"2781","9240","11578"
"2782","9241","11585"
"2783","9242","11573"
"2784","9243","11586"
"2785","9244","11573"
"2786","9245","11573"
"2787","9246","11586"
"2788","9247","11573"
"2789","9248","11585"
"2790","9249","11585"
"2791","9250","11585"
"2792","9251","11573"
"2793","9252","11570"
"2794","9253","11585"
"2795","9254","11571"
"2796","9255","11585"
"2797","9256","11575"
"2798","9257","11573"
"2799","9258","11585"
"2800","9259","11580"
"2801","9260","11575"
"2802","9261","11580"
"2803","9262","11573"
"2804","9263","11576"
"2805","9264","11587"
"2806","9265","11578"
"2807","9266","11573"
"2808","9267","11587"
"2809","9268","11582"
"2810","9269","11575"
"2811","9270","11582"
"2812","9271","11573"
"2813","9272","11573"
"2814","9273","11585"
"2815","9274","11585"
"2816","9275","11577"
"2817","9276","11574"
"2818","9277","11574"
"2819","9278","11585"
"2820","9279","11572"
"2821","9280","11572"
"2822","9281","11583"
"2823","9282","11585"
"2824","9283","11585"
"2825","9284","11572"
"2826","9285","11587"
"2827","9286","11577"
"2828","9287","11575"
"2829","9288","11582"
"2830","9289","11577"
"2831","9290","11578"
"2832","9291","11577"
"2833","9292","11571"
"2834","9293","11571"
"2835","9294","11585"
"2836","9295","11585"
"2837","9296","11570"
"2838","9297","11580"
"2839","9298","11574"
"2840","9299","11576"
"2841","9300","11573"
"2842","9301","11582"
"2843","9302","11576"
"2844","9303","11578"
"2845","9304","11581"
"2846","9305","11570"
"2847","9306","11577"
"2848","9307","11578"
"2849","9308","11570"
"2850","9309","11577"
"2851","9310","11584"
"2852","9311","11577"
"2853","9312","11574"
"2854","9313","11575"
"2855","9314","11573"
"2856","9315","11582"
"2857","9316","11582"
"2858","9317","11573"
"2859","9318","11584"
"2860","9319","11571"
"2861","9320","11582"
"2862","9321","11573"
"2863","9322","11587"
"2864","9323","11585"
"2865","9324","11580"
"2866","9325","11581"
"2867","9326","11573"
"2868","9327","11571"
"2869","9328","11573"
"2870","9329","11573"
"2871","9330","11585"
"2872","9331","11572"
"2873","9332","11571"
"2874","9333","11571"
"2875","9334","11575"
"2876","9335","11586"
"2877","9336","11573"
"2878","9337","11570"
"2879","9338","11587"
"2880","9339","11577"
"2881","9340","11571"
"2882","9341","11570"
"2883","9342","11575"
"2884","9343","11575"
"2885","9344","11570"
"2886","9345","11577"
"2887","9346","11572"
"2888","9347","11573"
"2889","9348","11577"
"2890","9349","11580"
"2891","9350","11582"
"2892","9351","11573"
"2893","9352","11581"
"2894","9353","11578"
"2895","9354","11574"
"2896","9355","11586"
"2897","9356","11581"
"2898","9357","11581"
"2899","9358","11574"
"2900","9359","11577"
"2901","9360","11570"
"2902","9361","11586"
"2903","9362","11573"
"2904","9363","11571"
"2905","9364","11570"
"2906","9365","11579"
"2907","9366","11576"
"2908","9367","11572"
"2909","9368","11577"
"2910","9369","11583"
"2911","9370","11585"
"2912","9371","11585"
"2913","9372","11572"
"2914","9373","11576"
"2915","9374","11583"
"2916","9375","11573"
"2917","9376","11580"
"2918","9377","11573"
"2919","9378","11570"
"2920","9379","11576"
"2921","9380","11578"
"2922","9381","11574"
"2923","9382","11577"
"2924","9383","11574"
"2925","9384","11586"
"2926","9385","11570"
"2927","9386","11570"
"2928","9387","11584"
"2929","9388","11583"
"2930","9389","11573"
"2931","9390","11577"
"2932","9391","11580"
"2933","9392","11585"
"2934","9393","11577"
"2935","9394","11571"
"2936","9395","11581"
"2937","9396","11584"
"2938","9397","11581"
"2939","9398","11580"
"2940","9399","11576"
"2941","9400","11577"
"2942","9401","11586"
"2943","9402","11584"
"2944","9403","11581"
"2945","9404","11580"
"2946","9405","11581"
"2947","9406","11585"
"2948","9407","11576"
"2949","9408","11584"
"2950","9409","11581"
"2951","9410","11575"
"2952","9411","11577"
"2953","9412","11576"
"2954","9413","11585"
"2955","9414","11584"
"2956","9415","11582"
"2957","9416","11574"
"2958","9417","11587"
"2959","9418","11570"
"2960","9419","11585"
"2961","9420","11578"
"2962","9421","11580"
"2963","9422","11580"
"2964","9423","11575"
"2965","9424","11578"
"2966","9425","11574"
"2967","9426","11575"
"2968","9427","11571"
"2969","9428","11586"
"2970","9429","11580"
"2971","9430","11577"
"2972","9431","11582"
"2973","9432","11574"
"2974","9433","11587"
"2975","9434","11572"
"2976","9435","11577"
"2977","9436","11587"
"2978","9437","11573"
"2979","9438","11576"
"2980","9439","11574"
"2981","9440","11571"
"2982","9441","11580"
"2983","9442","11577"
"2984","9443","11581"
"2985","9444","11572"
"2986","9445","11578"
"2987","9446","11586"
"2988","9447","11578"
"2989","9448","11577"
"2990","9449","11578"
"2991","9450","11582"
"2992","9451","11581"
"2993","9452","11581"
"2994","9453","11572"
"2995","9454","11570"
"2996","9455","11587"
"2997","9456","11587"
"2998","9457","11585"
"2999","9458","11580"
"3000","9459","11571"
"3001","9460","11572"
"3002","9461","11573"
"3003","9462","11578"
"3004","9463","11585"
"3005","9464","11571"
"3006","9465","11585"
"3007","9466","11581"
"3008","9467","11574"
"3009","9468","11572"
"3010","9469","11571"
"3011","9470","11578"
"3012","9471","11579"
"3013","9472","11587"
"3014","9473","11581"
"3015","9474","11576"
"3016","9475","11580"
"3017","9476","11585"
"3018","9477","11573"
"3019","9478","11585"
"3020","9479","11576"
"3021","9480","11577"
"3022","9481","11570"
"3023","9482","11575"
"3024","9483","11576"
"3025","9484","11573"
"3026","9485","11582"
"3027","9486","11577"
"3028","9487","11580"
"3029","9488","11586"
"3030","9489","11584"
"3031","9490","11575"
"3032","9491","11587"
"3033","9492","11578"
"3034","9493","11573"
"3035","9494","11578"
"3036","9495","11578"
"3037","9496","11572"
"3038","9497","11577"
"3039","9498","11581"
"3040","9499","11570"
"3041","9500","11586"
"3042","9501","11581"
"3043","9502","11585"
"3044","9503","11576"
"3045","9504","11571"
"3046","9505","11587"
"3047","9506","11578"
"3048","9507","11572"
"3049","9508","11573"
"3050","9509","11583"
"3051","9510","11574"
"3052","9511","11587"
"3053","9512","11585"
"3054","9513","11579"
"3055","9514","11583"
"3056","9515","11585"
"3057","9516","11575"
"3058","9517","11577"
"3059","9518","11575"
"3060","9519","11572"
"3061","9520","11573"
"3062","9521","11586"
"3063","9522","11577"
"3064","9523","11573"
"3065","9524","11586"
"3066","9525","11575"
"3067","9526","11571"
"3068","9527","11581"
"3069","9528","11578"
"3070","9529","11572"
"3071","9530","11573"
"3072","9531","11570"
"3073","9532","11574"
"3074","9533","11572"
"3075","9534","11572"
"3076","9535","11585"
"3077","9536","11580"
"3078","9537","11585"
"3079","9538","11585"
"3080","9539","11575"
"3081","9540","11585"
"3082","9541","11571"
"3083","9542","11583"
"3084","9543","11582"
"3085","9544","11580"
"3086","9545","11580"
"3087","9546","11574"
"3088","9547","11577"
"3089","9548","11573"
"3090","9549","11580"
"3091","9550","11584"
"3092","9551","11571"
"3093","9552","11581"
"3094","9553","11575"
"3095","9554","11571"
"3096","9555","11584"
"3097","9556","11584"
"3098","9557","11587"
"3099","9558","11580"
"3100","9559","11573"
"3101","9560","11582"
"3102","9561","11580"
"3103","9562","11574"
"3104","9563","11585"
"3105","9564","11578"
"3106","9565","11583"
"3107","9566","11581"
"3108","9567","11581"
"3109","9568","11576"
"3110","9569","11585"
"3111","9570","11581"
"3112","9571","11581"
"3113","9572","11573"
"3114","9573","11586"
"3115","9574","11582"
"3116","9575","11570"
"3117","9576","11572"
"3118","9577","11583"
"3119","9578","11578"
"3120","9579","11578"
"3121","9580","11577"
"3122","9581","11570"
"3123","9582","11570"
"3124","9583","11577"
"3125","9584","11585"
"3126","9585","11574"
"3127","9586","11585"
"3128","9587","11585"
"3129","9588","11572"
"3130","9589","11570"
"3131","9590","11570"
"3132","9591","11575"
"3133","9592","11574"
"3134","9593","11580"
"3135","9594","11572"
"3136","9595","11585"
"3137","9596","11578"
"3138","9597","11574"
"3139","9598","11585"
"3140","9599","11585"
"3141","9600","11577"
"3142","9601","11582"
"3143","9602","11585"
"3144","9603","11581"
"3145","9604","11571"
"3146","9605","11571"
"3147","9606","11573"
"3148","9607","11581"
"3149","9608","11572"
"3150","9609","11584"
"3151","9610","11580"
"3152","9611","11583"
"3153","9612","11587"
"3154","9613","11581"
"3155","9614","11571"
"3156","9615","11581"
"3157","9616","11580"
"3158","9617","11575"
"3159","9618","11571"
"3160","9619","11573"
"3161","9620","11580"
"3162","9621","11578"
"3163","9622","11580"
"3164","9623","11576"
"3165","9624","11570"
"3166","9625","11577"
"3167","9626","11583"
"3168","9627","11577"
"3169","9628","11580"
"3170","9629","11570"
"3171","9630","11577"
"3172","9631","11572"
"3173","9632","11577"
"3174","9633","11572"
"3175","9634","11585"
"3176","9635","11577"
"3177","9636","11585"
"3178","9637","11577"
"3179","9638","11576"
"3180","9639","11573"
"3181","9640","11570"
"3182","9641","11575"
"3183","9642","11583"
"3184","9643","11578"
"3185","9644","11580"
"3186","9645","11575"
"3187","9646","11570"
"3188","9647","11585"
"3189","9648","11577"
"3190","9649","11576"
"3191","9650","11572"
"3192","9651","11573"
"3193","9652","11572"
"3194","9653","11570"
"3195","9654","11577"
"3196","9655","11577"
"3197","9656","11587"
"3198","9657","11576"
"3199","9658","11584"
"3200","9659","11576"
"3201","9660","11576"
"3202","9661","11580"
"3203","9662","11581"
"3204","9663","11580"
"3205","9664","11585"
"3206","9665","11573"
"3207","9666","11579"
"3208","9667","11582"
"3209","9668","11585"
"3210","9669","11575"
"3211","9670","11585"
"3212","9671","11570"
"3213","9672","11573"
"3214","9673","11580"
"3215","9674","11584"
"3216","9675","11571"
"3217","9676","11587"
"3218","9677","11585"
"3219","9678","11586"
"3220","9679","11584"
"3221","9680","11580"
"3222","9681","11577"
"3223","9682","11585"
"3224","9683","11577"
"3225","9684","11584"
"3226","9685","11571"
"3227","9686","11573"
"3228","9687","11581"
"3229","9688","11576"
"3230","9689","11573"
"3231","9690","11575"
"3232","9691","11585"
"3233","9692","11581"
"3234","9693","11574"
"3235","9694","11586"
"3236","9695","11579"
"3237","9696","11571"
"3238","9697","11573"
"3239","9698","11572"
"3240","9699","11582"
"3241","9700","11576"
"3242","9701","11577"
"3243","9702","11570"
"3244","9703","11576"
"3245","9704","11570"
"3246","9705","11578"
"3247","9706","11578"
"3248","9707","11582"
"3249","9708","11577"
"3250","9709","11574"
"3251","9710","11572"
"3252","9711","11586"
"3253","9712","11581"
"3254","9713","11575"
"3255","9714","11580"
"3256","9715","11571"
"3257","9716","11584"
"3258","9717","11585"
"3259","9718","11584"
"3260","9719","11572"
"3261","9720","11586"
"3262","9721","11575"
"3263","9722","11585"
"3264","9723","11584"
"3265","9724","11574"
"3266","9725","11577"
"3267","9726","11580"
"3268","9727","11585"
"3269","9728","11578"
"3270","9729","11576"
"3271","9730","11572"
"3272","9731","11570"
"3273","9732","11585"
"3274","9733","11581"
"3275","9734","11573"
"3276","9735","11582"
"3277","9736","11587"
"3278","9737","11582"
"3279","9738","11580"
"3280","9739","11585"
"3281","9740","11585"
"3282","9741","11582"
"3283","9742","11580"
"3284","9743","11585"
"3285","9744","11573"
"3286","9745","11581"
"3287","9746","11587"
"3288","9747","11582"
"3289","9748","11581"
"3290","9749","11583"
"3291","9750","11585"
"3292","9751","11577"
"3293","9752","11577"
"3294","9753","11573"
"3295","9754","11578"
"3296","9755","11575"
"3297","9756","11584"
"3298","9757","11577"
"3299","9758","11586"
"3300","9759","11576"
"3301","9760","11577"
"3302","9761","11581"
"3303","9762","11575"
"3304","9763","11586"
"3305","9764","11577"
"3306","9765","11581"
"3307","9766","11576"
"3308","9767","11572"
"3309","9768","11581"
"3310","9769","11577"
"3311","9770","11577"
"3312","9771","11578"
"3313","9772","11586"
"3314","9773","11578"
"3315","9774","11583"
"3316","9775","11573"
"3317","9776","11573"
"3318","9777","11574"
"3319","9778","11581"
"3320","9779","11571"
"3321","9780","11572"
"3322","9781","11577"
"3323","9782","11577"
"3324","9783","11571"
"3325","9784","11585"
"3326","9785","11582"
"3327","9786","11585"
"3328","9787","11581"
"3329","9788","11570"
"3330","9789","11580"
"3331","9790","11580"
"3332","9791","11573"
"3333","9792","11570"
"3334","9793","11571"
"3335","9794","11572"
"3336","9795","11573"
"3337","9796","11574"
"3338","9797","11575"
"3339","9798","11583"
"3340","9799","11578"
"3341","9800","11575"
"3342","9801","11570"
"3343","9802","11586"
"3344","9803","11580"
"3345","9804","11576"
"3346","9805","11580"
"3347","9806","11578"
"3348","9807","11570"
"3349","9808","11587"
"3350","9809","11578"
"3351","9810","11577"
"3352","9811","11573"
"3353","9812","11586"
"3354","9813","11581"
"3355","9814","11575"
"3356","9815","11580"
"3357","9816","11578"
"3358","9817","11570"
"3359","9818","11577"
"3360","9819","11570"
"3361","9820","11573"
"3362","9821","11586"
"3363","9822","11580"
"3364","9823","11586"
"3365","9824","11575"
"3366","9825","11578"
"3367","9826","11587"
"3368","9827","11571"
"3369","9828","11571"
"3370","9829","11573"
"3371","9830","11578"
"3372","9831","11585"
"3373","9832","11572"
"3374","9833","11574"
"3375","9834","11581"
"3376","9835","11580"
"3377","9836","11576"
"3378","9837","11570"
"3379","9838","11579"
"3380","9839","11572"
"3381","9840","11587"
"3382","9841","11585"
"3383","9842","11586"
"3384","9843","11576"
"3385","9844","11573"
"3386","9845","11578"
"3387","9846","11580"
"3388","9847","11578"
"3389","9848","11572"
"3390","9849","11571"
"3391","9850","11581"
"3392","9851","11577"
"3393","9852","11571"
"3394","9853","11571"
"3395","9854","11580"
"3396","9855","11579"
"3397","9856","11581"
"3398","9857","11572"
"3399","9858","11573"
"3400","9859","11580"
"3401","9860","11580"
"3402","9861","11585"
"3403","9862","11573"
"3404","9863","11574"
"3405","9864","11580"
"3406","9865","11585"
"3407","9866","11571"
"3408","9867","11573"
"3409","9868","11579"
"3410","9869","11578"
"3411","9870","11575"
"3412","9871","11587"
"3413","9872","11576"
"3414","9873","11573"
"3415","9874","11573"
"3416","9875","11578"
"3417","9876","11580"
"3418","9877","11587"
"3419","9878","11580"
"3420","9879","11575"
"3421","9880","11575"
"3422","9881","11578"
"3423","9882","11577"
"3424","9883","11580"
"3425","9884","11576"
"3426","9885","11577"
"3427","9886","11572"
"3428","9887","11582"
"3429","9888","11571"
"3430","9889","11577"
"3431","9890","11581"
"3432","9891","11572"
"3433","9892","11586"
"3434","9893","11586"
"3435","9894","11574"
"3436","9895","11570"
"3437","9896","11573"
"3438","9897","11581"
"3439","9898","11572"
"3440","9899","11586"
"3441","9900","11573"
"3442","9901","11576"
"3443","9902","11577"
"3444","9903","11578"
"3445","9904","11582"
"3446","9905","11582"
"3447","9906","11577"
"3448","9907","11576"
"3449","9908","11578"
"3450","9909","11584"
"3451","9910","11584"
"3452","9911","11580"
"3453","9912","11587"
"3454","9913","11587"
"3455","9914","11575"
"3456","9915","11577"
"3457","9916","11574"
"3458","9917","11587"
"3459","9918","11576"
"3460","9919","11582"
"3461","9920","11574"
"3462","9921","11577"
"3463","9922","11576"
"3464","9923","11572"
"3465","9924","11571"
"3466","9925","11573"
"3467","9926","11573"
"3468","9927","11570"
"3469","9928","11587"
"3470","9929","11575"
"3471","9930","11585"
"3472","9931","11580"
"3473","9932","11572"
"3474","9933","11578"
"3475","9934","11586"
"3476","9935","11578"
"3477","9936","11570"
"3478","9937","11585"
"3479","9938","11579"
"3480","9939","11577"
"3481","9940","11580"
"3482","9941","11586"
"3483","9942","11577"
"3484","9943","11574"
"3485","9944","11578"
"3486","9945","11583"
"3487","9946","11573"
"3488","9947","11579"
"3489","9948","11580"
"3490","9949","11581"
"3491","9950","11581"
"3492","9951","11575"
"3493","9952","11571"
"3494","9953","11577"
"3495","9954","11572"
"3496","9955","11576"
"3497","9956","11578"
"3498","9957","11577"
"3499","9958","11585"
"3500","9959","11586"
"3501","9960","11575"
"3502","9961","11580"
"3503","9962","11584"
"3504","9963","11571"
"3505","9964","11571"
"3506","9965","11571"
"3507","9966","11578"
"3508","9967","11583"
"3509","9968","11570"
"3510","9969","11579"
"3511","9970","11577"
"3512","9971","11583"
"3513","9972","11582"
"3514","9973","11575"
"3515","9974","11587"
"3516","9975","11572"
"3517","9976","11580"
"3518","9977","11581"
"3519","9978","11576"
"3520","9979","11578"
"3521","9980","11571"
"3522","9981","11583"
"3523","9982","11578"
"3524","9983","11572"
"3525","9984","11571"
"3526","9985","11573"
"3527","9986","11581"
"3528","9987","11577"
"3529","9988","11574"
"3530","9989","11572"
"3531","9990","11573"
"3532","9991","11577"
"3533","9992","11584"
"3534","9993","11573"
"3535","9994","11584"
"3536","9995","11585"
"3537","9996","11575"
"3538","9997","11578"
"3539","9998","11573"
"3540","9999","11570"
"3541","10000","11575"
"3542","10001","11575"
"3543","10002","11577"
"3544","10003","11581"
"3545","10004","11576"
"3546","10005","11579"
"3547","10006","11584"
"3548","10007","11576"
"3549","10008","11585"
"3550","10009","11573"
"3551","10010","11585"
"3552","10011","11580"
"3553","10012","11578"
"3554","10013","11585"
"3555","10014","11582"
"3556","10015","11573"
"3557","10016","11581"
"3558","10017","11583"
"3559","10018","11578"
"3560","10019","11578"
"3561","10020","11570"
"3562","10021","11583"
"3563","10022","11577"
"3564","10023","11587"
"3565","10024","11577"
"3566","10025","11576"
"3567","10026","11581"
"3568","10027","11577"
"3569","10028","11570"
"3570","10029","11585"
"3571","10030","11570"
"3572","10031","11587"
"3573","10032","11578"
"3574","10033","11577"
"3575","10034","11571"
"3576","10035","11586"
"3577","10036","11575"
"3578","10037","11583"
"3579","10038","11584"
"3580","10039","11585"
"3581","10040","11577"
"3582","10041","11573"
"3583","10042","11570"
"3584","10043","11570"
"3585","10044","11572"
"3586","10045","11573"
"3587","10046","11581"
"3588","10047","11576"
"3589","10048","11573"
"3590","10049","11573"
"3591","10050","11573"
"3592","10051","11582"
"3593","10052","11586"
"3594","10053","11570"
"3595","10054","11581"
"3596","10055","11583"
"3597","10056","11576"
"3598","10057","11583"
"3599","10058","11584"
"3600","10059","11586"
"3601","10060","11576"
"3602","10061","11571"
"3603","10062","11572"
"3604","10063","11573"
"3605","10064","11576"
"3606","10065","11570"
"3607","10066","11574"
"3608","10067","11580"
"3609","10068","11572"
"3610","10069","11586"
"3611","10070","11574"
"3612","10071","11580"
"3613","10072","11576"
"3614","10073","11582"
"3615","10074","11586"
"3616","10075","11571"
"3617","10076","11570"
"3618","10077","11581"
"3619","10078","11587"
"3620","10079","11578"
"3621","10080","11575"
"3622","10081","11570"
"3623","10082","11584"
"3624","10083","11585"
"3625","10084","11586"
"3626","10085","11587"
"3627","10086","11587"
"3628","10087","11571"
"3629","10088","11587"
"3630","10089","11578"
"3631","10090","11575"
"3632","10091","11584"
"3633","10092","11585"
"3634","10093","11580"
"3635","10094","11583"
"3636","10095","11586"
"3637","10096","11572"
"3638","10097","11581"
"3639","10098","11587"
"3640","10099","11570"
"3641","10100","11581"
"3642","10101","11586"
"3643","10102","11575"
"3644","10103","11580"
"3645","10104","11583"
"3646","10105","11572"
"3647","10106","11575"
"3648","10107","11571"
"3649","10108","11583"
"3650","10109","11577"
"3651","10110","11575"
"3652","10111","11573"
"3653","10112","11577"
"3654","10113","11585"
"3655","10114","11578"
"3656","10115","11586"
"3657","10116","11583"
"3658","10117","11580"
"3659","10118","11573"
"3660","10119","11575"
"3661","10120","11574"
"3662","10121","11573"
"3663","10122","11584"
"3664","10123","11586"
"3665","10124","11577"
"3666","10125","11585"
"3667","10126","11577"
"3668","10127","11587"
"3669","10128","11583"
"3670","10129","11573"
"3671","10130","11578"
"3672","10131","11577"
"3673","10132","11584"
"3674","10133","11570"
"3675","10134","11572"
"3676","10135","11580"
"3677","10136","11587"
"3678","10137","11573"
"3679","10138","11574"
"3680","10139","11577"
"3681","10140","11571"
"3682","10141","11585"
"3683","10142","11578"
"3684","10143","11576"
"3685","10144","11581"
"3686","10145","11586"
"3687","10146","11577"
"3688","10147","11570"
"3689","10148","11575"
"3690","10149","11575"
"3691","10150","11571"
"3692","10151","11582"
"3693","10152","11585"
"3694","10153","11578"
"3695","10154","11570"
"3696","10155","11573"
"3697","10156","11586"
"3698","10157","11570"
"3699","10158","11585"
"3700","10159","11571"
"3701","10160","11581"
"3702","10161","11580"
"3703","10162","11577"
"3704","10163","11580"
"3705","10164","11574"
"3706","10165","11585"
"3707","10166","11581"
"3708","10167","11572"
"3709","10168","11582"
"3710","10169","11578"
"3711","10170","11583"
"3712","10171","11584"
"3713","10172","11587"
"3714","10173","11573"
"3715","10174","11577"
"3716","10175","11577"
"3717","10176","11581"
"3718","10177","11574"
"3719","10178","11587"
"3720","10179","11579"
"3721","10180","11587"
"3722","10181","11575"
"3723","10182","11575"
"3724","10183","11573"
"3725","10184","11577"
"3726","10185","11570"
"3727","10186","11579"
"3728","10187","11572"
"3729","10188","11584"
"3730","10189","11574"
"3731","10190","11584"
"3732","10191","11584"
"3733","10192","11575"
"3734","10193","11573"
"3735","10194","11587"
"3736","10195","11586"
"3737","10196","11585"
"3738","10197","11570"
"3739","10198","11586"
"3740","10199","11587"
"3741","10200","11575"
"3742","10201","11585"
"3743","10202","11585"
"3744","10203","11573"
"3745","10204","11570"
"3746","10205","11586"
"3747","10206","11575"
"3748","10207","11584"
"3749","10208","11583"
"3750","10209","11571"
"3751","10210","11573"
"3752","10211","11571"
"3753","10212","11585"
"3754","10213","11582"
"3755","10214","11575"
"3756","10215","11583"
"3757","10216","11582"
"3758","10217","11583"
"3759","10218","11578"
"3760","10219","11570"
"3761","10220","11579"
"3762","10221","11573"
"3763","10222","11582"
"3764","10223","11581"
"3765","10224","11586"
"3766","10225","11578"
"3767","10226","11570"
"3768","10227","11573"
"3769","10228","11575"
"3770","10229","11570"
"3771","10230","11585"
"3772","10231","11574"
"3773","10232","11576"
"3774","10233","11585"
"3775","10234","11581"
"3776","10235","11575"
"3777","10236","11586"
"3778","10237","11587"
"3779","10238","11572"
"3780","10239","11583"
"3781","10240","11570"
"3782","10241","11571"
"3783","10242","11575"
"3784","10243","11573"
"3785","10244","11585"
"3786","10245","11586"
"3787","10246","11581"
"3788","10247","11580"
"3789","10248","11585"
"3790","10249","11576"
"3791","10250","11585"
"3792","10251","11572"
"3793","10252","11572"
"3794","10253","11585"
"3795","10254","11580"
"3796","10255","11575"
"3797","10256","11573"
"3798","10257","11581"
"3799","10258","11578"
"3800","10259","11585"
"3801","10260","11574"
"3802","10261","11576"
"3803","10262","11585"
"3804","10263","11587"
"3805","10264","11583"
"3806","10265","11580"
"3807","10266","11572"
"3808","10267","11584"
"3809","10268","11578"
"3810","10269","11587"
"3811","10270","11581"
"3812","10271","11581"
"3813","10272","11586"
"3814","10273","11587"
"3815","10274","11578"
"3816","10275","11580"
"3817","10276","11582"
"3818","10277","11582"
"3819","10278","11575"
"3820","10279","11585"
"3821","10280","11585"
"3822","10281","11577"
"3823","10282","11572"
"3824","10283","11573"
"3825","10284","11584"
"3826","10285","11572"
"3827","10286","11570"
"3828","10287","11576"
"3829","10288","11572"
"3830","10289","11576"
"3831","10290","11583"
"3832","10291","11587"
"3833","10292","11577"
"3834","10293","11578"
"3835","10294","11585"
"3836","10295","11575"
"3837","10296","11584"
"3838","10297","11576"
"3839","10298","11576"
"3840","10299","11583"
"3841","10300","11578"
"3842","10301","11577"
"3843","10302","11587"
"3844","10303","11585"
"3845","10304","11583"
"3846","10305","11575"
"3847","10306","11577"
"3848","10307","11574"
"3849","10308","11586"
"3850","10309","11585"
"3851","10310","11581"
"3852","10311","11570"
"3853","10312","11575"
"3854","10313","11573"
"3855","10314","11573"
"3856","10315","11572"
"3857","10316","11573"
"3858","10317","11587"
"3859","10318","11570"
"3860","10319","11586"
"3861","10320","11578"
"3862","10321","11583"
"3863","10322","11583"
"3864","10323","11577"
"3865","10324","11578"
"3866","10325","11574"
"3867","10326","11585"
"3868","10327","11578"
"3869","10328","11578"
"3870","10329","11587"
"3871","10330","11574"
"3872","10331","11585"
"3873","10332","11573"
"3874","10333","11572"
"3875","10334","11578"
"3876","10335","11581"
"3877","10336","11580"
"3878","10337","11571"
"3879","10338","11586"
"3880","10339","11570"
"3881","10340","11587"
"3882","10341","11576"
"3883","10342","11584"
"3884","10343","11570"
"3885","10344","11570"
"3886","10345","11574"
"3887","10346","11587"
"3888","10347","11586"
"3889","10348","11586"
"3890","10349","11586"
"3891","10350","11570"
"3892","10351","11587"
"3893","10352","11582"
"3894","10353","11586"
"3895","10354","11577"
"3896","10355","11572"
"3897","10356","11573"
"3898","10357","11585"
"3899","10358","11570"
"3900","10359","11582"
"3901","10360","11586"
"3902","10361","11580"
"3903","10362","11571"
"3904","10363","11575"
"3905","10364","11586"
"3906","10365","11584"
"3907","10366","11570"
"3908","10367","11576"
"3909","10368","11587"
"3910","10369","11586"
"3911","10370","11579"
"3912","10371","11576"
"3913","10372","11580"
"3914","10373","11571"
"3915","10374","11581"
"3916","10375","11577"
"3917","10376","11584"
"3918","10377","11580"
"3919","10378","11574"
"3920","10379","11581"
"3921","10380","11582"
"3922","10381","11578"
"3923","10382","11586"
"3924","10383","11578"
"3925","10384","11585"
"3926","10385","11586"
"3927","10386","11576"
"3928","10387","11577"
"3929","10388","11577"
"3930","10389","11574"
"3931","10390","11575"
"3932","10391","11573"
"3933","10392","11585"
"3934","10393","11571"
"3935","10394","11581"
"3936","10395","11587"
"3937","10396","11586"
"3938","10397","11586"
"3939","10398","11587"
"3940","10399","11586"
"3941","10400","11578"
"3942","10401","11577"
"3943","10402","11582"
"3944","10403","11582"
"3945","10404","11573"
"3946","10405","11570"
"3947","10406","11585"
"3948","10407","11577"
"3949","10408","11579"
"3950","10409","11587"
"3951","10410","11585"
"3952","10411","11581"
"3953","10412","11577"
"3954","10413","11582"
"3955","10414","11582"
"3956","10415","11583"
"3957","10416","11586"
"3958","10417","11585"
"3959","10418","11586"
