AFFILIATED_ID,Author_ID,University_ID
559552,24051,36
559516,24015,36
559415,23914,36
559315,23814,36
559253,23752,36
559242,23741,36
559214,23713,36
558960,23459,36
558798,23297,36
558597,23096,36
558482,22981,36
558431,22930,36
522130,16629,36
522184,16683,36
522609,17108,36
522637,17136,36
522686,17185,36
522794,17293,36
522849,17348,36
522895,17394,36
522926,17425,36
522930,17429,36
522987,17486,36
522991,17490,36
523094,17593,36
523131,17630,36
523301,17800,36
523564,18063,36
523661,18160,36
523701,18200,36
523719,18218,36
523828,18327,36
524089,18588,36
524201,18700,36
524322,18821,36
524906,19405,36
525080,19579,36
525413,19912,36
525434,19933,36
525470,19969,36
525536,20035,36
525864,20363,36
526008,20507,36
526114,20613,36
526288,20787,36
526305,20804,36
526348,20847,36
526491,20990,36
526683,21182,36
526691,21190,36
527095,21594,36
527119,21618,36
527493,21992,36
527650,22149,36
527655,22154,36
527711,22210,36
527717,22216,36
557923,22422,36
557999,22498,36
558148,22647,36
558281,22780,36
558307,22806,36
526617,21116,38
571889,36388,38
571852,36351,38
571812,36311,38
571663,36162,38
571658,36157,38
571611,36110,38
571047,35546,38
571037,35536,38
570924,35423,38
570712,35211,38
570687,35186,38
570576,35075,38
570522,35021,38
570493,34992,38
570420,34919,38
570403,34902,38
570378,34877,38
570188,34687,38
569997,34496,38
569838,34337,38
569814,34313,38
569570,34069,38
569465,33964,38
569432,33931,38
569413,33912,38
569397,33896,38
569386,33885,38
569254,33753,38
569059,33558,38
568978,33477,38
568743,33242,38
568731,33230,38
568710,33209,38
568620,33119,38
568554,33053,38
568445,32944,38
568276,32775,38
568196,32695,38
568160,32659,38
568125,32624,38
567912,32411,38
567701,32200,38
567656,32155,38
567655,32154,38
567651,32150,38
567612,32111,38
567535,32034,38
567479,31978,38
567425,31924,38
567323,31822,38
567255,31754,38
567135,31634,38
566944,31443,38
566657,31156,38
566616,31115,38
566369,30868,38
565884,30383,38
565878,30377,38
565839,30338,38
565718,30217,38
565660,30159,38
565628,30127,38
565591,30090,38
565588,30087,38
565537,30036,38
565451,29950,38
565318,29817,38
565243,29742,38
565230,29729,38
565217,29716,38
565144,29643,38
565092,29591,38
564961,29460,38
564822,29321,38
564795,29294,38
564778,29277,38
564562,29061,38
564542,29041,38
564418,28917,38
564222,28721,38
564200,28699,38
563989,28488,38
563910,28409,38
563897,28396,38
563834,28333,38
563807,28306,38
563700,28199,38
563674,28173,38
563464,27963,38
563278,27777,38
563192,27691,38
563141,27640,38
563096,27595,38
562953,27452,38
562939,27438,38
562928,27427,38
562862,27361,38
562770,27269,38
562695,27194,38
562691,27190,38
562501,27000,38
562423,26922,38
562186,26685,38
562122,26621,38
562008,26507,38
561974,26473,38
561938,26437,38
561919,26418,38
561825,26324,38
561793,26292,38
561677,26176,38
561593,26092,38
561579,26078,38
561575,26074,38
561555,26054,38
561166,25665,38
561142,25641,38
561105,25604,38
561078,25577,38
560947,25446,38
560887,25386,38
560873,25372,38
560729,25228,38
560600,25099,38
560491,24990,38
560457,24956,38
560363,24862,38
560278,24777,38
560261,24760,38
560166,24665,38
560153,24652,38
560079,24578,38
560056,24555,38
559737,24236,38
559658,24157,38
559623,24122,38
559603,24102,38
559600,24099,38
559589,24088,38
559522,24021,38
559504,24003,38
559480,23979,38
559339,23838,38
559243,23742,38
559200,23699,38
559116,23615,38
559072,23571,38
559038,23537,38
558980,23479,38
558869,23368,38
558721,23220,38
558661,23160,38
558519,23018,38
558498,22997,38
558497,22996,38
558453,22952,38
558408,22907,38
558227,22726,38
558151,22650,38
558116,22615,38
557966,22465,38
557869,22368,38
527776,22275,38
527731,22230,38
527634,22133,38
527591,22090,38
527386,21885,38
527370,21869,38
527368,21867,38
527216,21715,38
527147,21646,38
526831,21330,38
526753,21252,38
522140,16639,38
522246,16745,38
522297,16796,38
522415,16914,38
522803,17302,38
522993,17492,38
523086,17585,38
523168,17667,38
523373,17872,38
523384,17883,38
523395,17894,38
523399,17898,38
523470,17969,38
523489,17988,38
523574,18073,38
523775,18274,38
523811,18310,38
523863,18362,38
523958,18457,38
523987,18486,38
524056,18555,38
524076,18575,38
524212,18711,38
524240,18739,38
524430,18929,38
524470,18969,38
524596,19095,38
524630,19129,38
524795,19294,38
524840,19339,38
524871,19370,38
524990,19489,38
525150,19649,38
525184,19683,38
525199,19698,38
525236,19735,38
525270,19769,38
525658,20157,38
525726,20225,38
525881,20380,38
525907,20406,38
525949,20448,38
526045,20544,38
526120,20619,38
526178,20677,38
526250,20749,38
526367,20866,38
526493,20992,38
526496,20995,38
526579,21078,38
526737,21236,39
571443,35942,39
571149,35648,39
571041,35540,39
571038,35537,39
571029,35528,39
570989,35488,39
570970,35469,39
570878,35377,39
570722,35221,39
570427,34926,39
570234,34733,39
570174,34673,39
570159,34658,39
570129,34628,39
570112,34611,39
570074,34573,39
570067,34566,39
570022,34521,39
569886,34385,39
569850,34349,39
569662,34161,39
569538,34037,39
569529,34028,39
569510,34009,39
569454,33953,39
569433,33932,39
569431,33930,39
569194,33693,39
569173,33672,39
569136,33635,39
569133,33632,39
569073,33572,39
568861,33360,39
568518,33017,39
568500,32999,39
568494,32993,39
568121,32620,39
567932,32431,39
567919,32418,39
567881,32380,39
567851,32350,39
567263,31762,39
567087,31586,39
566918,31417,39
566745,31244,39
566611,31110,39
566527,31026,39
566139,30638,39
566077,30576,39
566060,30559,39
565851,30350,39
565840,30339,39
565766,30265,39
565687,30186,39
565626,30125,39
565419,29918,39
565412,29911,39
565186,29685,39
565112,29611,39
565038,29537,39
564944,29443,39
564807,29306,39
564552,29051,39
564461,28960,39
564360,28859,39
564349,28848,39
564012,28511,39
563840,28339,39
563701,28200,39
563489,27988,39
563317,27816,39
563243,27742,39
563200,27699,39
563172,27671,39
563081,27580,39
563020,27519,39
562937,27436,39
562865,27364,39
562849,27348,39
562845,27344,39
562814,27313,39
562806,27305,39
562569,27068,39
562499,26998,39
562487,26986,39
562358,26857,39
561995,26494,39
561886,26385,39
561849,26348,39
561468,25967,39
561348,25847,39
561291,25790,39
561183,25682,39
561102,25601,39
561063,25562,39
561016,25515,39
560835,25334,39
560725,25224,39
560641,25140,39
560390,24889,39
560133,24632,39
560058,24557,39
559980,24479,39
559940,24439,39
559841,24340,39
559794,24293,39
559456,23955,39
559330,23829,39
559291,23790,39
559254,23753,39
559137,23636,39
559136,23635,39
559110,23609,39
559107,23606,39
559018,23517,39
559005,23504,39
558774,23273,39
558767,23266,39
558752,23251,39
558686,23185,39
558664,23163,39
558628,23127,39
558345,22844,39
558327,22826,39
558314,22813,39
558193,22692,39
558142,22641,39
557973,22472,39
557906,22405,39
527726,22225,39
527644,22143,39
527638,22137,39
527568,22067,39
527172,21671,39
527140,21639,39
526953,21452,39
526888,21387,39
526822,21321,39
522142,16641,39
522203,16702,39
522574,17073,39
522854,17353,39
522898,17397,39
522904,17403,39
522915,17414,39
522938,17437,39
523122,17621,39
523130,17629,39
523172,17671,39
523178,17677,39
523226,17725,39
523621,18120,39
523814,18313,39
523816,18315,39
523877,18376,39
523963,18462,39
524006,18505,39
524047,18546,39
524263,18762,39
524355,18854,39
524426,18925,39
524460,18959,39
524515,19014,39
524935,19434,39
524950,19449,39
524987,19486,39
525015,19514,39
525047,19546,39
525091,19590,39
525094,19593,39
525357,19856,39
525367,19866,39
525385,19884,39
525632,20131,39
525681,20180,39
525687,20186,39
525690,20189,39
525720,20219,39
525873,20372,39
525969,20468,39
526037,20536,39
526039,20538,39
526063,20562,39
526237,20736,39
526257,20756,39
526303,20802,39
526474,20973,39
526566,21065,39
526211,20710,40
571847,36346,40
571652,36151,40
571601,36100,40
571515,36014,40
571483,35982,40
571457,35956,40
571403,35902,40
571400,35899,40
571278,35777,40
571242,35741,40
571102,35601,40
571055,35554,40
571019,35518,40
571011,35510,40
570979,35478,40
570917,35416,40
570809,35308,40
570751,35250,40
570750,35249,40
570494,34993,40
570433,34932,40
570405,34904,40
570358,34857,40
570341,34840,40
570300,34799,40
570276,34775,40
569755,34254,40
569716,34215,40
569485,33984,40
569427,33926,40
569258,33757,40
569231,33730,40
569214,33713,40
569022,33521,40
568936,33435,40
568746,33245,40
568705,33204,40
568497,32996,40
568465,32964,40
568461,32960,40
568440,32939,40
568412,32911,40
568361,32860,40
568137,32636,40
568104,32603,40
568080,32579,40
567927,32426,40
567828,32327,40
567790,32289,40
567772,32271,40
567526,32025,40
567509,32008,40
567266,31765,40
567246,31745,40
567207,31706,40
567060,31559,40
567040,31539,40
566895,31394,40
566681,31180,40
566649,31148,40
566459,30958,40
566161,30660,40
565901,30400,40
565758,30257,40
565618,30117,40
565269,29768,40
565254,29753,40
565245,29744,40
565117,29616,40
565107,29606,40
565063,29562,40
565049,29548,40
565000,29499,40
564980,29479,40
564946,29445,40
564843,29342,40
564818,29317,40
564742,29241,40
564734,29233,40
564715,29214,40
564430,28929,40
564395,28894,40
564248,28747,40
564128,28627,40
564120,28619,40
564081,28580,40
563739,28238,40
563713,28212,40
563708,28207,40
563625,28124,40
563601,28100,40
563553,28052,40
563463,27962,40
563315,27814,40
563277,27776,40
563257,27756,40
563080,27579,40
562991,27490,40
562938,27437,40
562915,27414,40
562856,27355,40
562722,27221,40
562720,27219,40
562663,27162,40
562661,27160,40
562621,27120,40
562591,27090,40
562028,26527,40
562027,26526,40
561718,26217,40
561703,26202,40
561702,26201,40
561629,26128,40
561592,26091,40
561506,26005,40
561454,25953,40
561404,25903,40
561304,25803,40
561297,25796,40
561098,25597,40
560954,25453,40
560870,25369,40
560754,25253,40
560563,25062,40
560504,25003,40
560421,24920,40
560361,24860,40
560342,24841,40
560307,24806,40
560243,24742,40
560205,24704,40
559976,24475,40
559729,24228,40
559691,24190,40
559538,24037,40
559492,23991,40
559486,23985,40
559453,23952,40
559376,23875,40
559334,23833,40
559152,23651,40
559016,23515,40
558819,23318,40
558783,23282,40
558773,23272,40
558749,23248,40
558711,23210,40
558684,23183,40
558648,23147,40
558623,23122,40
558622,23121,40
558459,22958,40
558267,22766,40
558238,22737,40
558203,22702,40
558194,22693,40
558153,22652,40
558092,22591,40
558012,22511,40
527713,22212,40
527625,22124,40
527609,22108,40
527509,22008,40
527364,21863,40
527331,21830,40
527276,21775,40
527171,21670,40
527068,21567,40
527030,21529,40
527028,21527,40
527026,21525,40
526956,21455,40
526950,21449,40
526588,21087,40
526509,21008,40
526439,20938,40
526293,20792,40
526227,20726,40
522143,16642,40
522421,16920,40
522546,17045,40
522648,17147,40
522784,17283,40
522787,17286,40
522831,17330,40
523032,17531,40
523076,17575,40
523133,17632,40
523186,17685,40
523322,17821,40
523332,17831,40
523340,17839,40
523360,17859,40
523461,17960,40
523511,18010,40
523558,18057,40
523588,18087,40
523616,18115,40
523687,18186,40
523768,18267,40
523772,18271,40
523821,18320,40
524184,18683,40
524208,18707,40
524242,18741,40
524318,18817,40
524321,18820,40
524370,18869,40
524669,19168,40
524702,19201,40
524778,19277,40
524783,19282,40
524824,19323,40
524843,19342,40
525025,19524,40
525096,19595,40
525278,19777,40
525317,19816,40
525376,19875,40
525602,20101,40
525865,20364,40
525883,20382,40
526009,20508,40
526065,20564,40
526083,20582,40
526182,20681,40
526184,20683,40
526205,20704,40
526097,20596,41
571646,36145,41
571429,35928,41
571393,35892,41
571390,35889,41
571223,35722,41
571217,35716,41
571178,35677,41
571083,35582,41
570974,35473,41
570918,35417,41
570761,35260,41
570688,35187,41
570619,35118,41
570562,35061,41
570477,34976,41
570347,34846,41
570292,34791,41
570264,34763,41
570236,34735,41
570191,34690,41
569903,34402,41
569901,34400,41
569896,34395,41
569713,34212,41
569618,34117,41
569597,34096,41
569477,33976,41
569423,33922,41
569111,33610,41
569068,33567,41
569027,33526,41
568950,33449,41
568939,33438,41
568480,32979,41
568457,32956,41
568375,32874,41
568334,32833,41
568234,32733,41
568225,32724,41
567874,32373,41
567848,32347,41
567794,32293,41
567782,32281,41
567756,32255,41
567747,32246,41
567677,32176,41
567583,32082,41
567562,32061,41
567518,32017,41
567427,31926,41
567371,31870,41
567274,31773,41
567069,31568,41
567043,31542,41
566965,31464,41
566825,31324,41
566771,31270,41
566671,31170,41
566533,31032,41
566309,30808,41
566239,30738,41
566230,30729,41
566189,30688,41
566134,30633,41
565850,30349,41
565830,30329,41
565511,30010,41
565450,29949,41
565362,29861,41
565346,29845,41
565191,29690,41
565141,29640,41
564870,29369,41
564752,29251,41
564704,29203,41
564698,29197,41
564625,29124,41
564561,29060,41
564519,29018,41
564516,29015,41
564363,28862,41
564338,28837,41
564209,28708,41
564164,28663,41
564104,28603,41
563948,28447,41
563916,28415,41
563869,28368,41
563854,28353,41
563816,28315,41
563696,28195,41
563470,27969,41
563462,27961,41
563453,27952,41
563423,27922,41
563050,27549,41
562869,27368,41
562843,27342,41
562724,27223,41
562683,27182,41
562635,27134,41
562350,26849,41
562125,26624,41
562121,26620,41
562029,26528,41
561971,26470,41
561896,26395,41
561808,26307,41
561773,26272,41
561699,26198,41
561693,26192,41
561519,26018,41
561452,25951,41
561410,25909,41
561252,25751,41
560926,25425,41
560916,25415,41
560901,25400,41
560806,25305,41
560670,25169,41
560660,25159,41
560515,25014,41
560513,25012,41
560506,25005,41
560414,24913,41
560326,24825,41
560281,24780,41
560213,24712,41
560194,24693,41
560151,24650,41
560066,24565,41
560050,24549,41
559996,24495,41
559842,24341,41
559808,24307,41
559753,24252,41
559599,24098,41
559444,23943,41
559430,23929,41
559322,23821,41
559305,23804,41
559230,23729,41
559204,23703,41
559175,23674,41
558794,23293,41
558760,23259,41
558567,23066,41
558554,23053,41
558386,22885,41
558324,22823,41
558277,22776,41
558230,22729,41
558215,22714,41
558165,22664,41
557949,22448,41
557848,22347,41
557830,22329,41
527812,22311,41
527716,22215,41
527318,21817,41
527080,21579,41
527066,21565,41
526998,21497,41
526824,21323,41
526776,21275,41
526730,21229,41
526609,21108,41
526594,21093,41
526546,21045,41
526513,21012,41
526507,21006,41
526417,20916,41
526336,20835,41
526238,20737,41
522144,16643,41
522242,16741,41
522255,16754,41
522272,16771,41
522277,16776,41
522381,16880,41
522613,17112,41
522973,17472,41
523051,17550,41
523114,17613,41
523192,17691,41
523244,17743,41
523369,17868,41
523524,18023,41
523617,18116,41
523669,18168,41
523741,18240,41
523777,18276,41
523944,18443,41
523951,18450,41
524239,18738,41
524319,18818,41
524444,18943,41
524512,19011,41
524565,19064,41
524586,19085,41
524664,19163,41
524690,19189,41
524691,19190,41
524867,19366,41
524976,19475,41
525004,19503,41
525016,19515,41
525105,19604,41
525143,19642,41
525230,19729,41
525495,19994,41
525513,20012,41
525534,20033,41
525576,20075,41
525598,20097,41
525610,20109,41
525622,20121,41
525631,20130,41
525712,20211,41
525767,20266,41
525989,20488,41
526003,20502,41
526013,20512,41
526046,20545,41
527739,22238,42
571893,36392,42
571676,36175,42
571656,36155,42
571632,36131,42
571543,36042,42
571514,36013,42
571506,36005,42
571459,35958,42
571334,35833,42
570990,35489,42
570724,35223,42
570630,35129,42
570588,35087,42
570299,34798,42
570212,34711,42
570041,34540,42
569894,34393,42
569859,34358,42
569790,34289,42
569748,34247,42
569595,34094,42
569509,34008,42
569400,33899,42
569277,33776,42
569240,33739,42
569086,33585,42
568782,33281,42
568460,32959,42
568380,32879,42
568342,32841,42
568283,32782,42
568228,32727,42
568209,32708,42
568177,32676,42
568005,32504,42
567953,32452,42
567799,32298,42
567740,32239,42
567646,32145,42
567623,32122,42
567599,32098,42
567492,31991,42
567482,31981,42
567380,31879,42
567175,31674,42
566794,31293,42
566478,30977,42
566186,30685,42
566041,30540,42
566030,30529,42
566005,30504,42
565789,30288,42
565757,30256,42
565532,30031,42
565479,29978,42
565468,29967,42
565431,29930,42
565235,29734,42
565146,29645,42
565137,29636,42
565135,29634,42
565036,29535,42
565014,29513,42
564998,29497,42
564981,29480,42
564686,29185,42
564592,29091,42
564472,28971,42
564374,28873,42
564297,28796,42
564281,28780,42
564206,28705,42
563733,28232,42
563537,28036,42
563407,27906,42
563403,27902,42
563358,27857,42
563241,27740,42
563228,27727,42
563215,27714,42
563152,27651,42
563060,27559,42
562686,27185,42
562664,27163,42
562627,27126,42
562545,27044,42
562514,27013,42
562412,26911,42
562394,26893,42
562301,26800,42
562066,26565,42
561868,26367,42
561847,26346,42
561837,26336,42
561707,26206,42
561685,26184,42
561544,26043,42
561535,26034,42
561500,25999,42
561331,25830,42
561305,25804,42
561246,25745,42
560997,25496,42
560971,25470,42
560802,25301,42
560801,25300,42
560694,25193,42
560576,25075,42
560511,25010,42
560488,24987,42
560440,24939,42
559994,24493,42
559943,24442,42
559891,24390,42
559756,24255,42
559714,24213,42
559575,24074,42
559551,24050,42
559399,23898,42
559398,23897,42
559324,23823,42
559162,23661,42
558974,23473,42
558757,23256,42
558737,23236,42
558641,23140,42
558441,22940,42
558303,22802,42
558276,22775,42
558117,22616,42
522146,16645,42
522223,16722,42
522327,16826,42
522492,16991,42
522728,17227,42
522825,17324,42
522871,17370,42
523007,17506,42
523042,17541,42
523119,17618,42
523128,17627,42
523308,17807,42
523318,17817,42
523319,17818,42
523543,18042,42
523643,18142,42
523788,18287,42
524087,18586,42
524150,18649,42
524463,18962,42
524500,18999,42
524602,19101,42
524734,19233,42
525192,19691,42
525277,19776,42
525559,20058,42
525580,20079,42
525672,20171,42
525719,20218,42
525825,20324,42
525853,20352,42
525988,20487,42
526133,20632,42
526343,20842,42
526394,20893,42
526407,20906,42
526409,20908,42
526454,20953,42
526482,20981,42
526505,21004,42
526628,21127,42
527013,21512,42
527017,21516,42
527113,21612,42
527420,21919,42
527468,21967,42
527479,21978,42
527541,22040,42
527675,22174,42
527721,22220,42
525961,20460,44
571814,36313,44
571725,36224,44
571716,36215,44
571657,36156,44
571593,36092,44
571521,36020,44
571118,35617,44
571006,35505,44
571000,35499,44
570948,35447,44
570916,35415,44
570863,35362,44
570789,35288,44
570782,35281,44
570497,34996,44
570451,34950,44
570082,34581,44
569988,34487,44
569960,34459,44
569874,34373,44
569811,34310,44
569704,34203,44
569687,34186,44
569656,34155,44
569589,34088,44
569288,33787,44
569236,33735,44
569121,33620,44
568934,33433,44
568926,33425,44
568834,33333,44
568803,33302,44
568797,33296,44
568637,33136,44
568634,33133,44
568614,33113,44
568502,33001,44
568407,32906,44
568373,32872,44
568280,32779,44
568243,32742,44
568220,32719,44
568131,32630,44
567979,32478,44
567601,32100,44
567325,31824,44
567316,31815,44
567067,31566,44
567063,31562,44
566932,31431,44
566860,31359,44
566761,31260,44
566693,31192,44
566475,30974,44
566444,30943,44
566421,30920,44
566416,30915,44
566389,30888,44
566289,30788,44
566061,30560,44
566023,30522,44
565909,30408,44
565900,30399,44
565837,30336,44
565605,30104,44
565446,29945,44
565341,29840,44
565098,29597,44
564884,29383,44
564590,29089,44
564464,28963,44
564387,28886,44
564300,28799,44
564161,28660,44
564097,28596,44
564038,28537,44
563942,28441,44
563832,28331,44
563622,28121,44
563557,28056,44
563477,27976,44
563440,27939,44
563339,27838,44
563321,27820,44
563193,27692,44
563055,27554,44
562964,27463,44
562952,27451,44
562945,27444,44
562877,27376,44
562651,27150,44
562546,27045,44
562439,26938,44
562436,26935,44
562281,26780,44
562145,26644,44
562050,26549,44
561875,26374,44
561816,26315,44
561343,25842,44
561302,25801,44
561242,25741,44
561230,25729,44
561082,25581,44
561026,25525,44
560982,25481,44
560864,25363,44
560800,25299,44
560686,25185,44
560365,24864,44
560259,24758,44
560139,24638,44
560062,24561,44
560023,24522,44
559920,24419,44
559913,24412,44
559800,24299,44
559795,24294,44
559743,24242,44
559733,24232,44
559670,24169,44
559637,24136,44
559584,24083,44
559381,23880,44
559268,23767,44
559094,23593,44
559029,23528,44
558903,23402,44
558772,23271,44
558295,22794,44
558286,22785,44
558226,22725,44
558216,22715,44
558177,22676,44
557965,22464,44
527537,22036,44
527437,21936,44
527384,21883,44
527356,21855,44
527084,21583,44
526990,21489,44
526940,21439,44
526847,21346,44
526442,20941,44
526187,20686,44
526055,20554,44
522148,16647,44
522292,16791,44
522321,16820,44
522330,16829,44
522378,16877,44
522564,17063,44
522598,17097,44
522600,17099,44
522739,17238,44
522765,17264,44
522855,17354,44
522881,17380,44
523025,17524,44
523027,17526,44
523118,17617,44
523216,17715,44
523424,17923,44
523446,17945,44
523563,18062,44
523737,18236,44
523792,18291,44
523797,18296,44
523837,18336,44
523846,18345,44
523880,18379,44
523889,18388,44
523965,18464,44
524134,18633,44
524228,18727,44
524253,18752,44
524376,18875,44
524403,18902,44
524448,18947,44
524468,18967,44
524665,19164,44
524685,19184,44
524793,19292,44
524873,19372,44
524921,19420,44
524968,19467,44
525159,19658,44
525323,19822,44
525377,19876,44
525431,19930,44
525583,20082,44
525615,20114,44
525810,20309,44
525823,20322,44
525852,20351,44
525946,20445,44
526958,21457,47
571684,36183,47
571625,36124,47
571486,35985,47
571282,35781,47
571252,35751,47
571197,35696,47
571126,35625,47
570851,35350,47
570826,35325,47
570816,35315,47
570726,35225,47
570489,34988,47
570396,34895,47
570325,34824,47
570218,34717,47
570117,34616,47
570106,34605,47
570007,34506,47
569885,34384,47
569613,34112,47
569563,34062,47
569530,34029,47
569505,34004,47
569436,33935,47
569398,33897,47
569382,33881,47
569356,33855,47
569298,33797,47
569186,33685,47
569179,33678,47
569171,33670,47
569113,33612,47
569079,33578,47
569017,33516,47
568980,33479,47
568965,33464,47
568832,33331,47
568813,33312,47
568763,33262,47
568721,33220,47
568669,33168,47
568504,33003,47
568356,32855,47
568150,32649,47
568103,32602,47
568035,32534,47
567711,32210,47
567695,32194,47
567687,32186,47
567681,32180,47
567439,31938,47
567431,31930,47
567360,31859,47
567343,31842,47
567304,31803,47
567201,31700,47
567187,31686,47
567068,31567,47
566967,31466,47
566925,31424,47
566599,31098,47
566517,31016,47
566461,30960,47
566415,30914,47
566191,30690,47
566112,30611,47
565598,30097,47
565520,30019,47
565387,29886,47
564799,29298,47
564761,29260,47
564631,29130,47
564396,28895,47
564394,28893,47
564287,28786,47
564190,28689,47
564111,28610,47
563939,28438,47
563751,28250,47
563643,28142,47
563593,28092,47
563575,28074,47
563563,28062,47
563411,27910,47
563345,27844,47
563341,27840,47
563153,27652,47
563011,27510,47
562689,27188,47
562656,27155,47
562598,27097,47
562560,27059,47
562383,26882,47
562293,26792,47
562262,26761,47
562166,26665,47
562085,26584,47
561990,26489,47
561889,26388,47
561760,26259,47
561510,26009,47
561216,25715,47
561177,25676,47
560961,25460,47
560943,25442,47
560909,25408,47
560815,25314,47
560574,25073,47
560564,25063,47
560426,24925,47
560137,24636,47
560090,24589,47
560037,24536,47
559798,24297,47
559709,24208,47
559652,24151,47
559647,24146,47
559616,24115,47
559560,24059,47
559437,23936,47
559248,23747,47
559040,23539,47
558851,23350,47
558831,23330,47
558761,23260,47
558644,23143,47
558612,23111,47
558478,22977,47
558195,22694,47
558181,22680,47
558139,22638,47
558137,22636,47
558104,22603,47
558059,22558,47
557948,22447,47
527757,22256,47
527679,22178,47
527592,22091,47
527551,22050,47
527372,21871,47
527354,21853,47
527277,21776,47
527252,21751,47
527219,21718,47
527104,21603,47
527103,21602,47
527056,21555,47
527024,21523,47
522155,16654,47
522170,16669,47
522224,16723,47
522291,16790,47
522352,16851,47
522370,16869,47
522541,17040,47
522623,17122,47
522688,17187,47
522698,17197,47
522731,17230,47
523083,17582,47
523152,17651,47
523462,17961,47
523519,18018,47
523534,18033,47
523562,18061,47
523675,18174,47
523831,18330,47
523858,18357,47
523897,18396,47
523926,18425,47
524048,18547,47
524151,18650,47
524386,18885,47
524569,19068,47
524593,19092,47
524838,19337,47
525088,19587,47
525201,19700,47
525338,19837,47
525390,19889,47
525663,20162,47
525689,20188,47
525731,20230,47
525756,20255,47
525770,20269,47
525812,20311,47
525828,20327,47
526215,20714,47
526221,20720,47
526267,20766,47
526322,20821,47
526451,20950,47
526504,21003,47
526585,21084,47
526597,21096,47
526700,21199,47
526749,21248,47
526921,21420,47
526450,20949,49
571836,36335,49
571742,36241,49
571453,35952,49
571401,35900,49
571210,35709,49
571112,35611,49
570794,35293,49
570376,34875,49
570199,34698,49
570045,34544,49
570040,34539,49
569883,34382,49
569809,34308,49
569493,33992,49
569203,33702,49
569153,33652,49
569125,33624,49
569112,33611,49
569014,33513,49
568857,33356,49
568852,33351,49
568759,33258,49
568734,33233,49
568596,33095,49
568471,32970,49
568396,32895,49
568314,32813,49
568278,32777,49
568274,32773,49
568264,32763,49
567944,32443,49
567818,32317,49
567811,32310,49
567613,32112,49
567503,32002,49
567383,31882,49
567340,31839,49
567233,31732,49
567225,31724,49
567072,31571,49
567000,31499,49
566926,31425,49
566856,31355,49
566532,31031,49
566497,30996,49
566297,30796,49
566253,30752,49
566233,30732,49
566094,30593,49
565595,30094,49
565556,30055,49
565498,29997,49
565447,29946,49
565282,29781,49
565131,29630,49
564881,29380,49
564771,29270,49
564710,29209,49
564655,29154,49
564525,29024,49
564478,28977,49
564469,28968,49
564455,28954,49
564218,28717,49
564159,28658,49
564106,28605,49
564077,28576,49
563885,28384,49
563835,28334,49
563782,28281,49
563752,28251,49
563743,28242,49
563471,27970,49
563233,27732,49
563056,27555,49
563001,27500,49
562672,27171,49
562620,27119,49
562195,26694,49
562161,26660,49
562113,26612,49
562099,26598,49
561918,26417,49
561873,26372,49
561781,26280,49
561648,26147,49
561612,26111,49
561551,26050,49
561479,25978,49
561467,25966,49
561461,25960,49
561433,25932,49
561287,25786,49
561149,25648,49
561087,25586,49
560985,25484,49
560927,25426,49
560915,25414,49
560075,24574,49
559963,24462,49
559882,24381,49
559788,24287,49
559784,24283,49
559736,24235,49
559571,24070,49
559508,24007,49
559495,23994,49
559318,23817,49
559186,23685,49
559103,23602,49
559007,23506,49
558983,23482,49
558929,23428,49
558828,23327,49
558777,23276,49
558637,23136,49
558573,23072,49
558520,23019,49
558379,22878,49
558340,22839,49
558311,22810,49
558291,22790,49
558269,22768,49
558247,22746,49
558224,22723,49
558141,22640,49
558049,22548,49
557882,22381,49
527794,22293,49
527576,22075,49
527519,22018,49
527394,21893,49
527254,21753,49
527126,21625,49
527079,21578,49
526887,21386,49
526867,21366,49
526826,21325,49
526736,21235,49
526672,21171,49
526476,20975,49
522159,16658,49
522165,16664,49
522204,16703,49
522257,16756,49
522266,16765,49
522288,16787,49
522386,16885,49
522392,16891,49
522419,16918,49
522436,16935,49
522475,16974,49
522497,16996,49
522610,17109,49
522706,17205,49
522853,17352,49
522863,17362,49
523010,17509,49
523055,17554,49
523088,17587,49
523120,17619,49
523141,17640,49
523200,17699,49
523263,17762,49
523325,17824,49
523363,17862,49
523452,17951,49
523460,17959,49
523549,18048,49
523695,18194,49
523705,18204,49
523859,18358,49
524058,18557,49
524112,18611,49
524129,18628,49
524442,18941,49
524736,19235,49
524746,19245,49
524954,19453,49
525099,19598,49
525100,19599,49
525200,19699,49
525211,19710,49
525241,19740,49
525355,19854,49
525847,20346,49
525991,20490,49
526150,20649,49
526261,20760,49
526334,20833,49
526384,20883,49
527467,21966,50
571772,36271,50
571680,36179,50
571610,36109,50
571579,36078,50
571566,36065,50
571288,35787,50
571147,35646,50
571133,35632,50
570949,35448,50
570845,35344,50
570629,35128,50
570135,34634,50
570090,34589,50
570037,34536,50
569916,34415,50
569899,34398,50
569839,34338,50
569765,34264,50
569709,34208,50
569699,34198,50
569667,34166,50
569476,33975,50
569089,33588,50
569057,33556,50
569016,33515,50
568807,33306,50
568730,33229,50
568594,33093,50
568591,33090,50
568490,32989,50
568479,32978,50
568381,32880,50
568204,32703,50
568199,32698,50
568167,32666,50
568128,32627,50
568042,32541,50
567974,32473,50
567958,32457,50
567933,32432,50
567911,32410,50
567887,32386,50
567882,32381,50
567729,32228,50
567627,32126,50
567598,32097,50
567581,32080,50
567396,31895,50
